ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2009-01-01,3.04433,1.335602592168968,4.944098982950892,3.04433,3.04433,-0.011858960706396292,-0.011858960706396292,-0.011858960706396292,-0.01507539999992479,-0.01507539999992479,-0.01507539999992479,0.003216439293528498,0.003216439293528498,0.003216439293528498,0.0,0.0,0.0,3.0324710392936036
2009-01-05,3.0438470607050734,1.125288808444903,4.884736479170407,3.0438470607050734,3.0438470607050734,-0.05540608306853299,-0.05540608306853299,-0.05540608306853299,-0.0009020766855949956,-0.0009020766855949956,-0.0009020766855949956,-0.054504006382937994,-0.054504006382937994,-0.054504006382937994,0.0,0.0,0.0,2.9884409776365404
2009-01-06,3.0437263258813414,1.0145826742682325,4.820469774315492,3.0437263258813414,3.0437263258813414,-0.12375594611514687,-0.12375594611514687,-0.12375594611514687,-0.05072210219935067,-0.05072210219935067,-0.05072210219935067,-0.0730338439157962,-0.0730338439157962,-0.0730338439157962,0.0,0.0,0.0,2.9199703797661947
2009-01-07,3.04360559105761,0.9671942405756038,4.8251772424415105,3.04360559105761,3.04360559105761,-0.11401469474980494,-0.11401469474980494,-0.11401469474980494,-0.021281420459964978,-0.021281420459964978,-0.021281420459964978,-0.09273327428983996,-0.09273327428983996,-0.09273327428983996,0.0,0.0,0.0,2.929590896307805
2009-01-08,3.043484856233878,1.0460074199959517,4.726380389456413,3.043484856233878,3.043484856233878,-0.12836507848591866,-0.12836507848591866,-0.12836507848591866,-0.015075400000035448,-0.015075400000035448,-0.015075400000035448,-0.11328967848588323,-0.11328967848588323,-0.11328967848588323,0.0,0.0,0.0,2.915119777747959
2009-01-09,3.0433641214101463,1.2506314572592125,5.03544380868094,3.0433641214101463,3.0433641214101463,0.019279966640028685,0.019279966640028685,0.019279966640028685,0.15363736022712643,0.15363736022712643,0.15363736022712643,-0.13435739358709775,-0.13435739358709775,-0.13435739358709775,0.0,0.0,0.0,3.062644088050175
2009-01-10,3.0432433865864144,1.1302243313768399,4.881244933880347,3.0432433865864144,3.0432433865864144,-0.08889810966249828,-0.08889810966249828,-0.08889810966249828,0.06666836079580228,0.06666836079580228,0.06666836079580228,-0.15556647045830055,-0.15556647045830055,-0.15556647045830055,0.0,0.0,0.0,2.9543452769239162
2009-01-11,3.0431226517626833,0.8431532197324694,4.626681012048103,3.0431226517626833,3.0431226517626833,-0.3088570020310325,-0.3088570020310325,-0.3088570020310325,-0.1323247216777204,-0.1323247216777204,-0.1323247216777204,-0.17653228035331214,-0.17653228035331214,-0.17653228035331214,0.0,0.0,0.0,2.734265649731651
2009-01-12,3.043001916938951,1.0609954755998898,4.608961911427656,3.043001916938951,3.043001916938951,-0.19776778892438607,-0.19776778892438607,-0.19776778892438607,-0.0009020766854901923,-0.0009020766854901923,-0.0009020766854901923,-0.19686571223889587,-0.19686571223889587,-0.19686571223889587,0.0,0.0,0.0,2.8452341280145648
2009-01-13,3.0428811821152197,0.9195467272344962,4.651128970692258,3.0428811821152197,3.0428811821152197,-0.2669057851291344,-0.2669057851291344,-0.2669057851291344,-0.0507221021994026,-0.0507221021994026,-0.0507221021994026,-0.21618368292973175,-0.21618368292973175,-0.21618368292973175,0.0,0.0,0.0,2.775975396986085
2009-01-14,3.0427604472914878,1.0003517865450828,4.691550699666776,3.0427604472914878,3.0427604472914878,-0.2554010904931524,-0.2554010904931524,-0.2554010904931524,-0.021281420460154507,-0.021281420460154507,-0.021281420460154507,-0.23411967003299788,-0.23411967003299788,-0.23411967003299788,0.0,0.0,0.0,2.7873593567983352
2009-01-15,3.0426397124677558,0.9035426234670854,4.5990856503087105,3.0426397124677558,3.0426397124677558,-0.2654093736200651,-0.2654093736200651,-0.2654093736200651,-0.01507539999987937,-0.01507539999987937,-0.01507539999987937,-0.2503339736201857,-0.2503339736201857,-0.2503339736201857,0.0,0.0,0.0,2.7772303388476907
2009-01-17,3.0423982428202923,0.8343639602109049,4.597729617168487,3.0423982428202923,3.0423982428202923,-0.20976184564591416,-0.20976184564591416,-0.20976184564591416,0.06666836079573894,0.06666836079573894,0.06666836079573894,-0.2764302064416531,-0.2764302064416531,-0.2764302064416531,0.0,0.0,0.0,2.832636397174378
2009-01-18,3.0422775079965607,0.7103153762748938,4.414942607076558,3.0422775079965607,3.0422775079965607,-0.41817442122422727,-0.41817442122422727,-0.41817442122422727,-0.13232472167755832,-0.13232472167755832,-0.13232472167755832,-0.28584969954666906,-0.28584969954666906,-0.28584969954666906,0.0,0.0,0.0,2.6241030867723336
2009-01-19,3.0421567731728287,0.719046018231409,4.613290135305496,3.0421567731728287,3.0421567731728287,-0.2935389167101749,-0.2935389167101749,-0.2935389167101749,-0.0009020766855107661,-0.0009020766855107661,-0.0009020766855107661,-0.29263684002466417,-0.29263684002466417,-0.29263684002466417,0.0,0.0,0.0,2.748617856462654
2009-01-20,3.0420360383490976,0.8576183354998222,4.5094638333178665,3.0420360383490976,3.0420360383490976,-0.34743317729735934,-0.34743317729735934,-0.34743317729735934,-0.050722102199348355,-0.050722102199348355,-0.050722102199348355,-0.296711075098011,-0.296711075098011,-0.296711075098011,0.0,0.0,0.0,2.694602861051738
