ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2009-01-05,3.35881,1.2512984645185852,4.986178838932525,3.35881,3.35881,-0.2680206221741618,-0.2680206221741618,-0.2680206221741618,-0.011330212217120472,-0.011330212217120472,-0.011330212217120472,-0.25669040995704134,-0.25669040995704134,-0.25669040995704134,0.0,0.0,0.0,3.090789377825838
2009-01-06,3.3586486914802065,1.23246416014454,5.230757050543326,3.3586486914802065,3.3586486914802065,-0.22074595582082301,-0.22074595582082301,-0.22074595582082301,0.03956811476820544,0.03956811476820544,0.03956811476820544,-0.26031407058902845,-0.26031407058902845,-0.26031407058902845,0.0,0.0,0.0,3.1379027356593836
2009-01-07,3.3584873829604134,0.9184038429593461,4.951233604118942,3.3584873829604134,3.3584873829604134,-0.3033551354992477,-0.3033551354992477,-0.3033551354992477,-0.040389428220674144,-0.040389428220674144,-0.040389428220674144,-0.26296570727857355,-0.26296570727857355,-0.26296570727857355,0.0,0.0,0.0,3.0551322474611657
2009-01-08,3.3583260744406194,1.0591405034978236,4.933440850604795,3.3583260744406194,3.3583260744406194,-0.2675298130574948,-0.2675298130574948,-0.2675298130574948,-0.002885674999876897,-0.002885674999876897,-0.002885674999876897,-0.2646441380576179,-0.2646441380576179,-0.2646441380576179,0.0,0.0,0.0,3.0907962613831246
2009-01-09,3.358164765920826,1.1750399295040603,5.055575557471383,3.358164765920826,3.358164765920826,-0.2074416643594011,-0.2074416643594011,-0.2074416643594011,0.057921774791999094,0.057921774791999094,0.057921774791999094,-0.2653634391514002,-0.2653634391514002,-0.2653634391514002,0.0,0.0,0.0,3.1507231015614248
2009-01-10,3.3580034574010327,1.159069821480276,5.176969406598034,3.3580034574010327,3.3580034574010327,-0.276597627057513,-0.276597627057513,-0.276597627057513,-0.01144506928251081,-0.01144506928251081,-0.01144506928251081,-0.26515255777500213,-0.26515255777500213,-0.26515255777500213,0.0,0.0,0.0,3.0814058303435194
2009-01-11,3.3578421488812396,1.1456974611348036,5.04834145903083,3.3578421488812396,3.3578421488812396,-0.2954941217132401,-0.2954941217132401,-0.2954941217132401,-0.03143950483981048,-0.03143950483981048,-0.03143950483981048,-0.2640546168734296,-0.2640546168734296,-0.2640546168734296,0.0,0.0,0.0,3.0623480271679995
2009-01-12,3.3576808403614455,1.0493858922806478,5.087978929250116,3.3576808403614455,3.3576808403614455,-0.27345614738946056,-0.27345614738946056,-0.27345614738946056,-0.011330212217068715,-0.011330212217068715,-0.011330212217068715,-0.2621259351723918,-0.2621259351723918,-0.2621259351723918,0.0,0.0,0.0,3.084224692971985
2009-01-13,3.357519531841652,1.116567568438093,5.198106856191283,3.357519531841652,3.357519531841652,-0.2198666779812322,-0.2198666779812322,-0.2198666779812322,0.039568114768228746,0.039568114768228746,0.039568114768228746,-0.25943479274946096,-0.25943479274946096,-0.25943479274946096,0.0,0.0,0.0,3.13765285386042
2009-01-14,3.357358223321859,1.2063521058560538,5.131366754224683,3.357358223321859,3.357358223321859,-0.29644940642975964,-0.29644940642975964,-0.29644940642975964,-0.0403894282204953,-0.0403894282204953,-0.0403894282204953,-0.2560599782092643,-0.2560599782092643,-0.2560599782092643,0.0,0.0,0.0,3.0609088168920993
2009-01-15,3.3571969148020653,1.0651903469891009,4.994497491396894,3.3571969148020653,3.3571969148020653,-0.25497483328815845,-0.25497483328815845,-0.25497483328815845,-0.002885675000132106,-0.002885675000132106,-0.002885675000132106,-0.25208915828802636,-0.25208915828802636,-0.25208915828802636,0.0,0.0,0.0,3.102222081513907
2009-01-16,3.3570356062822713,1.390824086364161,5.10643097989966,3.3570356062822713,3.3570356062822713,-0.18969533941305253,-0.18969533941305253,-0.18969533941305253,0.05792177479201603,0.05792177479201603,0.05792177479201603,-0.24761711420506857,-0.24761711420506857,-0.24761711420506857,0.0,0.0,0.0,3.1673402668692185
2009-01-18,3.356712989242685,1.1738159319747565,5.007692747887044,3.356712989242685,3.356712989242685,-0.2690124136073621,-0.2690124136073621,-0.2690124136073621,-0.03143950483983838,-0.03143950483983838,-0.03143950483983838,-0.23757290876752377,-0.23757290876752377,-0.23757290876752377,0.0,0.0,0.0,3.087700575635323
2009-01-19,3.3565516807228915,1.1159637994200329,5.0974726884501464,3.3565516807228915,3.3565516807228915,-0.243539289707737,-0.243539289707737,-0.243539289707737,-0.011330212217029111,-0.011330212217029111,-0.011330212217029111,-0.2322090774907079,-0.2322090774907079,-0.2322090774907079,0.0,0.0,0.0,3.1130123910151544
2009-01-20,3.3563903722030974,1.070260416117866,5.169441777219475,3.3563903722030974,3.3563903722030974,-0.1871888537212625,-0.1871888537212625,-0.1871888537212625,0.03956811476826447,0.03956811476826447,0.03956811476826447,-0.22675696848952698,-0.22675696848952698,-0.22675696848952698,0.0,0.0,0.0,3.169201518481835
2009-01-21,3.3562290636833043,1.2919651745054865,4.946224731186913,3.3562290636833043,3.3562290636833043,-0.2617085040048205,-0.2617085040048205,-0.2617085040048205,-0.04038942822060527,-0.04038942822060527,-0.04038942822060527,-0.22131907578421522,-0.22131907578421522,-0.22131907578421522,0.0,0.0,0.0,3.0945205596784837
