ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2009-01-01,1.915192,0.640045719704428,2.8996511587299985,1.915192,1.915192,-0.11831004013057664,-0.11831004013057664,-0.11831004013057664,-0.03603756799997623,-0.03603756799997623,-0.03603756799997623,-0.0822724721306004,-0.0822724721306004,-0.0822724721306004,0.0,0.0,0.0,1.7968819598694235
2009-01-04,1.914900338689145,0.7388751902313286,2.8836487790745613,1.914900338689145,1.914900338689145,-0.058707218329971195,-0.058707218329971195,-0.058707218329971195,0.05636733246877122,0.05636733246877122,0.05636733246877122,-0.11507455079874242,-0.11507455079874242,-0.11507455079874242,0.0,0.0,0.0,1.8561931203591737
2009-01-07,1.91460867737829,0.6564829371374009,2.9127661295202936,1.91460867737829,1.91460867737829,-0.13967301100406704,-0.13967301100406704,-0.13967301100406704,0.007989558568353532,0.007989558568353532,0.007989558568353532,-0.14766256957242058,-0.14766256957242058,-0.14766256957242058,0.0,0.0,0.0,1.774935666374223
2009-01-09,1.9144142365043868,0.5555764452306624,2.867339107174205,1.9144142365043868,1.9144142365043868,-0.16974361672383864,-0.16974361672383864,-0.16974361672383864,-0.004179777099767984,-0.004179777099767984,-0.004179777099767984,-0.16556383962407067,-0.16556383962407067,-0.16556383962407067,0.0,0.0,0.0,1.7446706197805482
2009-01-11,1.9142197956304834,0.5459947548361066,2.8337466801357856,1.9142197956304834,1.9142197956304834,-0.12185327097817422,-0.12185327097817422,-0.12185327097817422,0.05636733246879336,0.05636733246879336,0.05636733246879336,-0.17822060344696758,-0.17822060344696758,-0.17822060344696758,0.0,0.0,0.0,1.792366524652309
2009-01-12,1.9141225751935318,0.5935458317194735,2.8795937378247314,1.9141225751935318,1.9141225751935318,-0.20824654223576838,-0.20824654223576838,-0.20824654223576838,-0.026087109467457965,-0.026087109467457965,-0.026087109467457965,-0.18215943276831043,-0.18215943276831043,-0.18215943276831043,0.0,0.0,0.0,1.7058760329577634
2009-01-13,1.91402535475658,0.5806649968931474,2.7643643592315517,1.91402535475658,1.91402535475658,-0.26119518073705106,-0.26119518073705106,-0.26119518073705106,-0.07683187251788859,-0.07683187251788859,-0.07683187251788859,-0.18436330821916247,-0.18436330821916247,-0.18436330821916247,0.0,0.0,0.0,1.6528301740195288
2009-01-14,1.9139281343196284,0.6522480370788959,2.888908479627793,1.9139281343196284,1.9139281343196284,-0.1767942987655679,-0.1767942987655679,-0.1767942987655679,0.007989558568267026,0.007989558568267026,0.007989558568267026,-0.18478385733383493,-0.18478385733383493,-0.18478385733383493,0.0,0.0,0.0,1.7371338355540604
2009-01-16,1.9137336934457252,0.5212399860621416,2.8659360768204265,1.9137336934457252,1.9137336934457252,-0.18450329983392558,-0.18450329983392558,-0.18450329983392558,-0.004179777099883615,-0.004179777099883615,-0.004179777099883615,-0.18032352273404195,-0.18032352273404195,-0.18032352273404195,0.0,0.0,0.0,1.7292303936117996
2009-01-17,1.9136364730087734,0.7932023404071411,3.052994545176025,1.9136364730087734,1.9136364730087734,-0.0968072937204172,-0.0968072937204172,-0.0968072937204172,0.07877943604788638,0.07877943604788638,0.07877943604788638,-0.17558672976830358,-0.17558672976830358,-0.17558672976830358,0.0,0.0,0.0,1.8168291792883562
2009-01-19,1.9134420321348702,0.6117053906068691,2.877002145375081,1.9134420321348702,1.9134420321348702,-0.18788385205078614,-0.18788385205078614,-0.18788385205078614,-0.026087109467575073,-0.026087109467575073,-0.026087109467575073,-0.16179674258321108,-0.16179674258321108,-0.16179674258321108,0.0,0.0,0.0,1.725558180084084
2009-01-20,1.9133448116979184,0.5659429105227813,2.743928569671013,1.9133448116979184,1.9133448116979184,-0.22997267255056655,-0.22997267255056655,-0.22997267255056655,-0.07683187251795004,-0.07683187251795004,-0.07683187251795004,-0.15314080003261651,-0.15314080003261651,-0.15314080003261651,0.0,0.0,0.0,1.6833721391473517
2009-01-24,1.9129559299501118,0.7837641794594012,3.0341056115751264,1.9129559299501118,1.9129559299501118,-0.03393751632747612,-0.03393751632747612,-0.03393751632747612,0.07877943604783279,0.07877943604783279,0.07877943604783279,-0.1127169523753089,-0.1127169523753089,-0.1127169523753089,0.0,0.0,0.0,1.8790184136226356
2009-01-25,1.9128587095131602,0.7395030085829212,2.95390963132992,1.9128587095131602,1.9128587095131602,-0.04621666868739141,-0.04621666868739141,-0.04621666868739141,0.05636733246879097,0.05636733246879097,0.05636733246879097,-0.10258400115618238,-0.10258400115618238,-0.10258400115618238,0.0,0.0,0.0,1.8666420408257687
2009-01-26,1.9127614890762086,0.6118788324627159,3.0049465976116205,1.9127614890762086,1.9127614890762086,-0.11909930972865884,-0.11909930972865884,-0.11909930972865884,-0.02608710946713454,-0.02608710946713454,-0.02608710946713454,-0.09301220026152429,-0.09301220026152429,-0.09301220026152429,0.0,0.0,0.0,1.7936621793475498
2009-01-27,1.9126642686392568,0.5848445610629901,2.9199728572831876,1.9126642686392568,1.9126642686392568,-0.16109816521271586,-0.16109816521271586,-0.16109816521271586,-0.07683187251791958,-0.07683187251791958,-0.07683187251791958,-0.08426629269479627,-0.08426629269479627,-0.08426629269479627,0.0,0.0,0.0,1.7515661034265408
