ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2009-01-04,1.988008,0.8106445001741277,3.107986793749147,1.988008,1.988008,-0.05514051036907043,-0.05514051036907043,-0.05514051036907043,-0.06475293130415564,-0.06475293130415564,-0.06475293130415564,0.009612420935085218,0.009612420935085218,0.009612420935085218,0.0,0.0,0.0,1.9328674896309295
2009-01-06,1.9877674081211287,0.7536451223336555,3.1332452557622634,1.9877674081211287,1.9877674081211287,-0.05238273890167007,-0.05238273890167007,-0.05238273890167007,-0.0569646597250922,-0.0569646597250922,-0.0569646597250922,0.004581920823422132,0.004581920823422132,0.004581920823422132,0.0,0.0,0.0,1.9353846692194587
2009-01-08,1.9875268162422575,0.8379041142209374,3.0283285051558244,1.9875268162422575,1.9875268162422575,-0.010732287181064053,-0.010732287181064053,-0.010732287181064053,-0.00338239200012979,-0.00338239200012979,-0.00338239200012979,-0.007349895180934263,-0.007349895180934263,-0.007349895180934263,0.0,0.0,0.0,1.9767945290611935
2009-01-09,1.9874065203028217,0.9672293789266515,3.178298532783958,1.9874065203028217,1.9874065203028217,0.029633132351210182,0.029633132351210182,0.029633132351210182,0.04549702560793993,0.04549702560793993,0.04549702560793993,-0.015863893256729746,-0.015863893256729746,-0.015863893256729746,0.0,0.0,0.0,2.0170396526540317
2009-01-10,1.9872862243633862,0.9009658725038013,3.065795409549512,1.9872862243633862,1.9872862243633862,-0.030355895542416116,-0.030355895542416116,-0.030355895542416116,-0.004388579767250305,-0.004388579767250305,-0.004388579767250305,-0.02596731577516581,-0.02596731577516581,-0.02596731577516581,0.0,0.0,0.0,1.95693032882097
2009-01-11,1.9871659284239505,0.7870653602781607,3.0263006623747506,1.9871659284239505,1.9871659284239505,-0.10227890708825489,-0.10227890708825489,-0.10227890708825489,-0.06475293130391258,-0.06475293130391258,-0.06475293130391258,-0.03752597578434232,-0.03752597578434232,-0.03752597578434232,0.0,0.0,0.0,1.8848870213356956
2009-01-12,1.9870456324845147,0.8518161062839024,3.1211568544674386,1.9870456324845147,1.9870456324845147,-0.000835347644951738,-0.000835347644951738,-0.000835347644951738,0.049532337755070995,0.049532337755070995,0.049532337755070995,-0.05036768540002273,-0.05036768540002273,-0.05036768540002273,0.0,0.0,0.0,1.986210284839563
2009-01-13,1.9869253365450792,0.6802994354430666,3.0090535121350155,1.9869253365450792,1.9869253365450792,-0.12125127160940974,-0.12125127160940974,-0.12125127160940974,-0.05696465972511883,-0.05696465972511883,-0.05696465972511883,-0.06428661188429091,-0.06428661188429091,-0.06428661188429091,0.0,0.0,0.0,1.8656740649356696
2009-01-14,1.9868050406056434,0.7675457812366779,3.100516546859942,1.9868050406056434,1.9868050406056434,-0.044589336035692734,-0.044589336035692734,-0.044589336035692734,0.034459199433107185,0.034459199433107185,0.034459199433107185,-0.07904853546879992,-0.07904853546879992,-0.07904853546879992,0.0,0.0,0.0,1.9422157045699506
2009-01-15,1.986684744666208,0.739916980502001,3.0801143969746523,1.986684744666208,1.986684744666208,-0.09777924861926315,-0.09777924861926315,-0.09777924861926315,-0.003382391999807329,-0.003382391999807329,-0.003382391999807329,-0.09439685661945584,-0.09439685661945584,-0.09439685661945584,0.0,0.0,0.0,1.8889054960469447
2009-01-16,1.9865644487267722,0.7475564234333724,3.1678049432962023,1.9865644487267722,1.9865644487267722,-0.064562154206638,-0.064562154206638,-0.064562154206638,0.04549702560789855,0.04549702560789855,0.04549702560789855,-0.11005917981453654,-0.11005917981453654,-0.11005917981453654,0.0,0.0,0.0,1.9220022945201343
2009-01-17,1.9864441527873364,0.736571180574887,3.0082769543353485,1.9864441527873364,1.9864441527873364,-0.13014286519619275,-0.13014286519619275,-0.13014286519619275,-0.0043885797672021856,-0.0043885797672021856,-0.0043885797672021856,-0.12575428542899056,-0.12575428542899056,-0.12575428542899056,0.0,0.0,0.0,1.8563012875911438
2009-01-18,1.986323856847901,0.6496667634586206,2.9351591094649883,1.986323856847901,1.986323856847901,-0.20595222271964764,-0.20595222271964764,-0.20595222271964764,-0.06475293130366949,-0.06475293130366949,-0.06475293130366949,-0.14119929141597815,-0.14119929141597815,-0.14119929141597815,0.0,0.0,0.0,1.7803716341282532
2009-01-19,1.9862035609084652,0.7092181317352808,3.071994352027011,1.9862035609084652,1.9862035609084652,-0.10658446466039224,-0.10658446466039224,-0.10658446466039224,0.04953233775496636,0.04953233775496636,0.04953233775496636,-0.1561168024153586,-0.1561168024153586,-0.1561168024153586,0.0,0.0,0.0,1.879619096248073
2009-01-22,1.9858426730901584,0.6467981743514261,3.002931216224889,1.9858426730901584,1.9858426730901584,-0.1985377403648632,-0.1985377403648632,-0.1985377403648632,-0.0033823920000134143,-0.0033823920000134143,-0.0033823920000134143,-0.1951553483648498,-0.1951553483648498,-0.1951553483648498,0.0,0.0,0.0,1.7873049327252952
2009-01-23,1.9857223771507226,0.7407758744087533,2.9844036061907624,1.9857223771507226,1.9857223771507226,-0.16003463405342516,-0.16003463405342516,-0.16003463405342516,0.045497025607787685,0.045497025607787685,0.045497025607787685,-0.20553165966121284,-0.20553165966121284,-0.20553165966121284,0.0,0.0,0.0,1.8256877430972975
