ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2009-01-04,1.883016,0.5021204309328602,2.865888130813965,1.883016,1.883016,-0.16423424102824957,-0.16423424102824957,-0.16423424102824957,-0.029761226633676155,-0.029761226633676155,-0.029761226633676155,-0.13447301439457343,-0.13447301439457343,-0.13447301439457343,0.0,0.0,0.0,1.7187817589717505
2009-01-05,1.8830914405642525,0.49791256216157076,2.9648804790597545,1.8830914405642525,1.8830914405642525,-0.17117943891157555,-0.17117943891157555,-0.17117943891157555,-0.033856875154333624,-0.033856875154333624,-0.033856875154333624,-0.13732256375724194,-0.13732256375724194,-0.13732256375724194,0.0,0.0,0.0,1.711912001652677
2009-01-06,1.8831668811285052,0.48490407422843923,2.8780155359577133,1.8831668811285052,1.8831668811285052,-0.18800713752561837,-0.18800713752561837,-0.18800713752561837,-0.04849426325201093,-0.04849426325201093,-0.04849426325201093,-0.13951287427360745,-0.13951287427360745,-0.13951287427360745,0.0,0.0,0.0,1.6951597436028867
2009-01-07,1.8832423216927576,0.6657337597436622,3.049479253847233,1.8832423216927576,1.8832423216927576,-0.08039835200840917,-0.08039835200840917,-0.08039835200840917,0.06064242148919702,0.06064242148919702,0.06064242148919702,-0.1410407734976062,-0.1410407734976062,-0.1410407734976062,0.0,0.0,0.0,1.8028439696843486
2009-01-08,1.88331776225701,0.41804447266773953,2.833659571189811,1.88331776225701,1.88331776225701,-0.1832313979525456,-0.1832313979525456,-0.1832313979525456,-0.041309120000033644,-0.041309120000033644,-0.041309120000033644,-0.14192227795251194,-0.14192227795251194,-0.14192227795251194,0.0,0.0,0.0,1.7000863643044646
2009-01-09,1.8833932028212628,0.5333814939692925,3.041777343974581,1.8833932028212628,1.8833932028212628,-0.06511384739695752,-0.06511384739695752,-0.06511384739695752,0.07707750251570553,0.07707750251570553,0.07707750251570553,-0.14219134991266305,-0.14219134991266305,-0.14219134991266305,0.0,0.0,0.0,1.8182793554243053
2009-01-14,1.8837704056425253,0.6714227412686361,2.9662320070580734,1.8837704056425253,1.8837704056425253,-0.0758988575349549,-0.0758988575349549,-0.0758988575349549,0.060642421489303856,0.060642421489303856,0.060642421489303856,-0.13654127902425875,-0.13654127902425875,-0.13654127902425875,0.0,0.0,0.0,1.8078715481075704
2009-01-15,1.883845846206778,0.4732107317171856,2.950019158159823,1.883845846206778,1.883845846206778,-0.17589467826989158,-0.17589467826989158,-0.17589467826989158,-0.04130911999994955,-0.04130911999994955,-0.04130911999994955,-0.134585558269942,-0.134585558269942,-0.134585558269942,0.0,0.0,0.0,1.7079511679368864
2009-01-16,1.8839212867710304,0.6866676006929286,2.9584210310010572,1.8839212867710304,1.8839212867710304,-0.05548858105719748,-0.05548858105719748,-0.05548858105719748,0.07707750251561077,0.07707750251561077,0.07707750251561077,-0.13256608357280825,-0.13256608357280825,-0.13256608357280825,0.0,0.0,0.0,1.828432705713833
2009-01-17,1.8839967273352831,0.5582249381669379,2.999802829204568,1.8839967273352831,1.8839967273352831,-0.11486969691454157,-0.11486969691454157,-0.11486969691454157,0.015701561034634437,0.015701561034634437,0.015701561034634437,-0.130571257949176,-0.130571257949176,-0.130571257949176,0.0,0.0,0.0,1.7691270304207416
2009-01-19,1.884147608463788,0.5510100591636659,2.89609990951842,1.884147608463788,1.884147608463788,-0.1608318687922382,-0.1608318687922382,-0.1608318687922382,-0.03385687515448032,-0.03385687515448032,-0.03385687515448032,-0.12697499363775788,-0.12697499363775788,-0.12697499363775788,0.0,0.0,0.0,1.7233157396715497
2009-01-20,1.8842230490280407,0.4998272902657874,3.0022959252084256,1.8842230490280407,1.8842230490280407,-0.17400325226330943,-0.17400325226330943,-0.17400325226330943,-0.048494263251913194,-0.048494263251913194,-0.048494263251913194,-0.12550898901139623,-0.12550898901139623,-0.12550898901139623,0.0,0.0,0.0,1.7102197967647312
2009-01-21,1.8842984895922932,0.6305791582789327,2.94201165778608,1.8842984895922932,1.8842984895922932,-0.06369216180007899,-0.06369216180007899,-0.06369216180007899,0.06064242148923703,0.06064242148923703,0.06064242148923703,-0.12433458328931601,-0.12433458328931601,-0.12433458328931601,0.0,0.0,0.0,1.8206063277922142
2009-01-23,1.8844493707207983,0.6589375332417666,3.0415310347321953,1.8844493707207983,1.8844493707207983,-0.04590975799807806,-0.04590975799807806,-0.04590975799807806,0.0770775025155833,0.0770775025155833,0.0770775025155833,-0.12298726051366136,-0.12298726051366136,-0.12298726051366136,0.0,0.0,0.0,1.8385396127227203
2009-01-24,1.8845248112850508,0.5730231758907917,2.943699603318636,1.8845248112850508,1.8845248112850508,-0.1071387100794431,-0.1071387100794431,-0.1071387100794431,0.015701561034348156,0.015701561034348156,0.015701561034348156,-0.12284027111379126,-0.12284027111379126,-0.12284027111379126,0.0,0.0,0.0,1.7773861012056076
2009-01-25,1.8846002518493032,0.49820185918024096,2.875828572313588,1.8846002518493032,1.8846002518493032,-0.1527979080094312,-0.1527979080094312,-0.1527979080094312,-0.02976122663357237,-0.02976122663357237,-0.02976122663357237,-0.12303668137585883,-0.12303668137585883,-0.12303668137585883,0.0,0.0,0.0,1.731802343839872
